Date,Country,Confirmed_Cases,Deaths,Recovered,Active_Cases,Vaccinations
2021-09-26,UK,83121,1828,39657,41636,32719252
2021-09-26,Germany,613735,6562,611171,-3998,43192006
2021-09-26,France,777168,10512,760105,6551,9160103
2021-09-26,Russia,277772,14122,252172,11478,17222447
2021-09-26,Japan,632602,10335,614281,7986,36360363
2021-09-26,Canada,648151,19715,624479,3957,16149906
2021-09-26,Australia,494257,3507,450517,40233,6178574
2021-09-27,USA,465901,17833,429811,18257,38543123
2021-09-27,India,726811,11641,711106,4064,18171316
2021-09-27,Brazil,403515,4770,386080,12665,36087403
2021-09-27,UK,80037,19643,75165,-14771,29156680
2021-09-27,Germany,567057,1389,554837,10831,30834240
2021-09-27,France,240565,6156,216928,17481,35201950
2021-09-27,Russia,504277,1550,479337,23390,965524
2021-09-27,Japan,650242,16829,601165,32248,43284441
2021-09-27,Canada,249550,8947,223192,17411,32560276
2021-09-27,Australia,849833,7072,818568,24193,45584046
2021-09-28,USA,297822,12021,263768,22033,49794406
2021-09-28,India,960359,18528,924104,17727,17091625
2021-09-28,Brazil,948785,3717,933952,11116,4959524
2021-09-28,UK,755080,17824,710982,26274,20812039
2021-09-28,Germany,607969,15177,590316,2476,30269705
2021-09-28,France,73528,11741,42629,19158,38667228
2021-09-28,Russia,953254,9244,942266,1744,48310453
2021-09-28,Japan,824933,6527,808321,10085,21886978
2021-09-28,Canada,329602,5691,325442,-1531,25825871
2021-09-28,Australia,634395,2076,621741,10578,14476173
2021-09-29,USA,464559,11243,450312,3004,38570176
2021-09-29,India,922624,11663,914597,-3636,4579300
2021-09-29,Brazil,448266,696,416815,30755,33617143
2021-09-29,UK,306032,835,296586,8611,20537828
2021-09-29,Germany,455023,4148,410574,40301,18855856
2021-09-29,France,519046,8508,470688,39850,37328719
2021-09-29,Russia,891545,14660,867233,9652,44966390
2021-09-29,Japan,596362,2982,561051,32329,20237676
2021-09-29,Canada,583342,12208,553546,17588,49388261
2021-09-29,Australia,391890,16579,389940,-14629,21281633
2021-09-30,USA,966331,19840,947272,-781,45895346
2021-09-30,India,872503,7956,868034,-3487,48305295
2021-09-30,Brazil,872140,14578,850976,6586,14843959
2021-09-30,UK,184768,12680,144890,27198,34795315
2021-09-30,Germany,976969,7283,973779,-4093,36376583
2021-09-30,France,328665,5290,315669,7706,42527755
2021-09-30,Russia,526032,787,507092,18153,46582152
2021-09-30,Japan,657354,19596,639272,-1514,34472069
2021-09-30,Canada,246056,13496,236751,-4191,4729127
2021-09-30,Australia,605388,689,603755,944,43102501
2021-10-01,USA,135362,3553,97412,34397,19375505
2021-10-01,India,471025,15948,432928,22149,7563623
2021-10-01,Brazil,356257,19508,319013,17736,43956097
2021-10-01,UK,644894,17236,633366,-5708,4236333
2021-10-01,Germany,173130,19842,153519,-231,1261334
2021-10-01,France,954879,7270,917497,30112,39289586
2021-10-01,Russia,759195,15493,715151,28551,36548429
2021-10-01,Japan,625886,5914,582953,37019,40207617
2021-10-01,Canada,616315,19085,573775,23455,2622566
2021-10-01,Australia,692172,7676,659422,25074,5124534
2021-10-02,USA,268728,640,234872,33216,36692198
2021-10-02,India,618525,10445,577363,30717,10029494
2021-10-02,Brazil,145495,15845,115328,14322,17948139
2021-10-02,UK,24720,14840,-5822,15702,49216071
2021-10-02,Germany,32585,14721,-8515,26379,38256237
2021-10-02,France,564525,4181,555995,4349,41160189
2021-10-02,Russia,704807,1440,681529,21838,25391151
2021-10-02,Japan,957178,12812,924601,19765,48010645
2021-10-02,Canada,209893,2629,188658,18606,43527479
2021-10-02,Australia,299341,613,262078,36650,37234773
2021-10-03,USA,17781,11015,6920,-154,31798394
2021-10-03,India,503580,2978,465663,34939,793963
2021-10-03,Brazil,9843,10924,6316,-7397,18723448
2021-10-03,UK,991335,12260,948607,30468,14077947
2021-10-03,Germany,52812,2249,25555,25008,8713799
2021-10-03,France,290730,19568,268001,3161,16835785
2021-10-03,Russia,35532,4681,26278,4573,19073255
2021-10-03,Japan,219265,11978,183637,23650,44740640
2021-10-03,Canada,833253,1057,790227,41969,41288319
2021-10-03,Australia,592379,15377,572491,4511,16542782
2021-10-04,USA,532680,1524,521925,9231,25734627
2021-10-04,India,590740,5588,563861,21291,17071884
2021-10-04,Brazil,451478,3439,410985,37054,35388842
2021-10-04,UK,357038,8574,310913,37551,10303427
2021-10-04,Germany,280162,12478,245392,22292,36771229
2021-10-04,France,303839,8160,272189,23490,11052082
2021-10-04,Russia,13616,3200,12234,-1818,3262512
2021-10-04,Japan,170159,17825,157918,-5584,10491803
2021-10-04,Canada,784848,16198,765000,3650,34672094
2021-10-04,Australia,574752,3257,525387,46108,15447844
2021-10-05,USA,783678,8665,778051,-3038,40578894
2021-10-05,India,276359,10882,238721,26756,38820293
2021-10-05,Brazil,304721,15877,257602,31242,43626684
2021-10-05,UK,729184,19589,722616,-13021,45006287
2021-10-05,Germany,929583,9729,884413,35441,3553671
2021-10-05,France,557192,3476,554524,-808,16035548
2021-10-05,Russia,254157,3599,230040,20518,32256229
2021-10-05,Japan,887121,8577,847877,30667,7091486
2021-10-05,Canada,400737,8024,396430,-3717,35449890
2021-10-05,Australia,726351,11704,701316,13331,30820845
2021-10-06,USA,21379,5067,-23864,40176,9007023
2021-10-06,India,979770,12481,930851,36438,43094250
2021-10-06,Brazil,802167,16757,760533,24877,23045420
2021-10-06,UK,20175,2573,-26216,43818,46834725
2021-10-06,Germany,411199,2682,393243,15274,27426662
2021-10-06,France,958530,19860,925126,13544,42669417
2021-10-06,Russia,358131,224,336109,21798,28368905
2021-10-06,Japan,130265,16902,123889,-10526,47080887
2021-10-06,Canada,221257,18513,200749,1995,43573903
2021-10-06,Australia,187020,5419,158738,22863,13368091
2021-10-07,USA,683971,2725,664167,17079,23876985
2021-10-07,India,21586,6442,-27972,43116,20661325
2021-10-07,Brazil,356945,13559,334080,9306,31849623
2021-10-07,UK,778406,14046,747259,17101,38818101
2021-10-07,Germany,828171,10370,803187,14614,47925809
2021-10-07,France,899319,5871,854899,38549,48400152
2021-10-07,Russia,151383,6708,149320,-4645,10132814
2021-10-07,Japan,865146,9262,834637,21247,2099674
2021-10-07,Canada,857235,4321,819582,33332,8623743
2021-10-07,Australia,748423,5049,715611,27763,16049116
2021-10-08,USA,803621,5709,787149,10763,15089370
2021-10-08,India,323297,9095,287181,27021,37858077
2021-10-08,Brazil,359131,17922,345515,-4306,36666764
2021-10-08,UK,73195,11031,51124,11040,45994936
2021-10-08,Germany,53074,6110,23344,23620,44602351
2021-10-08,France,45528,2609,7350,35569,36201141
2021-10-08,Russia,570197,13102,524347,32748,47414741
2021-10-08,Japan,396309,6345,365137,24827,6368859
2021-10-08,Canada,845228,4048,807939,33241,29420131
2021-10-08,Australia,74961,15366,59638,-43,35605120
2021-10-09,USA,380413,6920,350644,22849,1700795
2021-10-09,India,582247,1800,573702,6745,3291995
2021-10-09,Brazil,747615,15202,730657,1756,42760728
2021-10-09,UK,226685,9517,177199,39969,49477400
2021-10-09,Germany,184402,18482,177043,-11123,48745325
2021-10-09,France,545415,18868,543613,-17066,33205744
2021-10-09,Russia,240950,4308,238571,-1929,44714747
2021-10-09,Japan,333911,11824,307809,14278,44448356
2021-10-09,Canada,177580,6399,164416,6765,35391763
2021-10-09,Australia,732635,8522,687059,37054,689134
2021-10-10,USA,601582,13363,561161,27058,31008836
2021-10-10,India,140614,14097,118803,7714,25115769
2021-10-10,Brazil,586262,16356,578958,-9052,30743113
2021-10-10,UK,978841,17374,953238,8229,13711431
2021-10-10,Germany,327140,10237,302520,14383,13306686
2021-10-10,France,697025,12528,689630,-5133,42198387
2021-10-10,Russia,41223,16722,11820,12681,23021776
2021-10-10,Japan,748104,1063,737206,9835,4292190
2021-10-10,Canada,393877,11468,373396,9013,48850331
2021-10-10,Australia,982477,7577,966368,8532,26213697
2021-10-11,USA,466472,4590,450815,11067,33346219
2021-10-11,India,759406,5381,725586,28439,37623563
2021-10-11,Brazil,483497,15649,446214,21634,26678689
2021-10-11,UK,242522,5461,228942,8119,20168178
2021-10-11,Germany,946153,2705,942657,791,44321171
2021-10-11,France,460709,7486,434692,18531,47954384
2021-10-11,Russia,660558,13892,623191,23475,32480320
2021-10-11,Japan,395418,19770,367593,8055,40736231
2021-10-11,Canada,459615,18878,433628,7109,40554133
2021-10-11,Australia,912927,15103,869364,28460,36107747
2021-10-12,USA,409752,10688,366740,32324,15187646
2021-10-12,India,106660,9999,97195,-534,29987102
2021-10-12,Brazil,62087,9217,54071,-1201,10380213
2021-10-12,UK,677385,19199,649517,8669,5047700
2021-10-12,Germany,932197,8036,918836,5325,45456609
2021-10-12,France,932560,3284,891036,38240,37175413
2021-10-12,Russia,191054,18411,149181,23462,45706714
2021-10-12,Japan,811838,3554,793982,14302,39524003
2021-10-12,Canada,225194,12226,191184,21784,14314269
2021-10-12,Australia,753098,8651,725083,19364,19032788
2021-10-13,USA,91711,16833,52378,22500,49399198
2021-10-13,India,617447,14297,570188,32962,17172307
2021-10-13,Brazil,580484,2155,561831,16498,29158084
2021-10-13,UK,853515,13766,837505,2244,688216
2021-10-13,Germany,162317,13463,127546,21308,9750172
2021-10-13,France,273281,17216,225113,30952,33987732
2021-10-13,Russia,892346,15023,876882,441,46923690
2021-10-13,Japan,297983,12716,256773,28494,20302706
2021-10-13,Canada,557654,15116,509702,32836,23768419
2021-10-13,Australia,384888,387,356343,28158,2376101
2021-10-14,USA,425195,6110,380912,38173,19820882
2021-10-14,India,126793,14351,116906,-4464,31766330
2021-10-14,Brazil,828747,13949,817023,-2225,24601423
2021-10-14,UK,291805,9557,257507,24741,49990945
2021-10-14,Germany,581521,12413,567019,2089,27360577
2021-10-14,France,321986,13499,317193,-8706,35389480
2021-10-14,Russia,895239,1443,852800,40996,746535
2021-10-14,Japan,633315,4301,586436,42578,18265494
2021-10-14,Canada,395897,5492,371864,18541,37541199
2021-10-14,Australia,834506,15810,800025,18671,42779711
2021-10-15,USA,102661,3034,91848,7779,42914768
2021-10-15,India,757876,1507,751114,5255,7399194
2021-10-15,Brazil,198489,16029,156880,25580,22782451
2021-10-15,UK,43070,15506,34613,-7049,4185315
2021-10-15,Germany,900429,5708,869948,24773,21134531
2021-10-15,France,56788,14928,39299,2561,3793748
2021-10-15,Russia,383525,8734,334397,40394,3501923
2021-10-15,Japan,925707,14743,916605,-5641,5338467
2021-10-15,Canada,478228,8438,449591,20199,161247
2021-10-15,Australia,178692,11498,147346,19848,43921706
2021-10-16,USA,709072,9711,689394,9967,26409979
2021-10-16,India,492678,18429,483852,-9603,42790000
2021-10-16,Brazil,591609,16493,544505,30611,36459668
2021-10-16,UK,437830,5327,405597,26906,19189514
2021-10-16,Germany,558061,13094,537908,7059,27023354
2021-10-16,France,105951,10980,80040,14931,19658291
2021-10-16,Russia,119172,12919,102764,3489,7290433
2021-10-16,Japan,712361,1190,700839,10332,9519821
2021-10-16,Canada,870962,8588,846654,15720,37665008
2021-10-16,Australia,814252,18899,793301,2052,18494369
2021-10-17,USA,883843,13439,837363,33041,6774788
2021-10-17,India,730967,5572,700956,24439,10665346
2021-10-17,Brazil,492192,5895,490041,-3744,19117594
2021-10-17,UK,943343,9046,928681,5616,28567577
2021-10-17,Germany,413398,12426,389502,11470,35895137
2021-10-17,France,969654,6100,929072,34482,37971222
2021-10-17,Russia,168008,7743,154708,5557,22038189
2021-10-17,Japan,803291,11221,798090,-6020,23327819
2021-10-17,Canada,715882,10816,702264,2802,22997705
2021-10-17,Australia,674865,4555,662582,7728,7359315
2021-10-18,USA,490977,17858,445839,27280,19536090
2021-10-18,India,854897,19006,849035,-13144,1922458
2021-10-18,Brazil,877055,15043,867382,-5370,9404871
2021-10-18,UK,807694,6499,781673,19522,1620561
2021-10-18,Germany,321378,3227,295945,22206,5537910
2021-10-18,France,619147,5531,609059,4557,40754958
2021-10-18,Russia,332382,15468,306203,10711,6099272
2021-10-18,Japan,78624,17686,57102,3836,29887144
2021-10-18,Canada,751863,18202,744132,-10471,2802824
2021-10-18,Australia,136515,8972,96832,30711,15841218
2021-10-19,USA,649971,15108,646441,-11578,29179404
2021-10-19,India,448751,10262,437955,534,1337505
2021-10-19,Brazil,576723,18879,552970,4874,14384055
2021-10-19,UK,968745,4711,938907,25127,17781421
2021-10-19,Germany,556663,13806,532265,10592,40710487
2021-10-19,France,975984,16276,953015,6693,45424395
2021-10-19,Russia,57602,18736,36217,2649,21231985
2021-10-19,Japan,402093,17420,375049,9624,34348153
2021-10-19,Canada,526047,631,518415,7001,2792561
2021-10-19,Australia,989458,4029,947518,37911,40718492
2021-10-20,USA,617979,5582,569164,43233,4413589
2021-10-20,India,111952,13573,106429,-8050,44674539
2021-10-20,Brazil,362222,9976,314801,37445,23154193
2021-10-20,UK,756574,14596,717859,24119,28831024
2021-10-20,Germany,290874,16319,242502,32053,1893788
2021-10-20,France,475585,10741,450989,13855,47606977
2021-10-20,Russia,909009,11722,892682,4605,32535889
2021-10-20,Japan,28858,17943,-9017,19932,27179488
2021-10-20,Canada,812055,18996,791313,1746,6414430
2021-10-20,Australia,319303,18290,280780,20233,14286140
2021-10-21,USA,227451,6848,182178,38425,19399690
2021-10-21,India,867280,6800,852698,7782,39081143
2021-10-21,Brazil,687790,15729,668102,3959,5333459
2021-10-21,UK,106738,14214,72067,20457,11035860
2021-10-21,Germany,288421,10402,263926,14093,43989274
2021-10-21,France,244206,13831,236684,-6309,18170180
2021-10-21,Russia,705727,9170,657409,39148,37798776
2021-10-21,Japan,177216,18764,157844,608,7265405
2021-10-21,Canada,707247,15317,672431,19499,48320615
2021-10-21,Australia,52177,9281,21793,21103,36760945
2021-10-22,USA,684906,4970,643863,36073,17674530
2021-10-22,India,832358,5394,813847,13117,49268586
2021-10-22,Brazil,755392,5715,750340,-663,6263996
2021-10-22,UK,258604,14537,215575,28492,13504697
2021-10-22,Germany,227334,4876,211948,10510,968720
2021-10-22,France,997575,16879,951263,29433,19091184
2021-10-22,Russia,233881,5638,202146,26097,41041587
2021-10-22,Japan,171598,15434,129556,26608,46287129
2021-10-22,Canada,348702,4911,310948,32843,16869940
2021-10-22,Australia,525606,9013,516794,-201,40166875
2021-10-23,USA,975192,11445,935301,28446,27383277
2021-10-23,India,153246,17807,108310,27129,41376609
2021-10-23,Brazil,665874,14523,652322,-971,49252014
2021-10-23,UK,95294,18730,75531,1033,23107288
2021-10-23,Germany,853729,8077,809278,36374,14470318
2021-10-23,France,973062,18502,943470,11090,38178705
2021-10-23,Russia,712915,5393,691171,16351,38406488
2021-10-23,Japan,895073,16363,885019,-6309,47674598
2021-10-23,Canada,417740,10264,378472,29004,46442292
2021-10-23,Australia,297189,8080,264072,25037,42709259
2021-10-24,USA,248712,10786,239958,-2032,47336117
2021-10-24,India,390048,13584,383599,-7135,38814709
2021-10-24,Brazil,412688,5729,386789,20170,2986023
2021-10-24,UK,264806,13409,253502,-2105,8860414
2021-10-24,Germany,940856,10476,899591,30789,18487252
2021-10-24,France,925124,14366,903133,7625,40034156
2021-10-24,Russia,784587,1005,763494,20088,14459952
2021-10-24,Japan,871447,6055,828961,36431,35973489
2021-10-24,Canada,695011,714,663911,30386,49063451
2021-10-24,Australia,5989,905,-10313,15397,14389737
2021-10-25,USA,532452,1478,498225,32749,27528226
2021-10-25,India,626723,9234,591551,25938,21708833
2021-10-25,Brazil,87128,17854,63999,5275,42113725
2021-10-25,UK,574689,18054,526832,29803,49143179
2021-10-25,Germany,133934,15275,110984,7675,21916346
2021-10-25,France,237957,15846,188545,33566,29361975
2021-10-25,Russia,242083,17682,237483,-13082,13214619
2021-10-25,Japan,869039,10082,842524,16433,24877660
2021-10-25,Canada,786862,7084,753908,25870,33872627
2021-10-25,Australia,526497,17303,499003,10191,38521144
2021-10-26,USA,497901,1775,488074,8052,48068611
2021-10-26,India,831742,13982,829832,-12072,35683370
2021-10-26,Brazil,829828,9105,785327,35396,9629230
2021-10-26,UK,214303,1565,196704,16034,8543302
2021-10-26,Germany,269004,174,223630,45200,21470184
2021-10-26,France,623427,14102,609786,-461,15075254
2021-10-26,Russia,126651,8500,113105,5046,47688195
2021-10-26,Japan,166009,18347,131923,15739,21535712
2021-10-26,Canada,779790,1187,775519,3084,7912086
2021-10-26,Australia,321122,18903,277923,24296,25811470
2021-10-27,USA,318404,6059,285455,26890,8115095
2021-10-27,India,285573,3031,248864,33678,41675992
2021-10-27,Brazil,935408,19038,908994,7376,10969418
2021-10-27,UK,294220,10121,272245,11854,2986945
2021-10-27,Germany,530879,9663,527218,-6002,20474100
2021-10-27,France,607601,10598,590946,6057,41133187
2021-10-27,Russia,528879,10751,515770,2358,46138704
2021-10-27,Japan,976305,13233,953313,9759,42295097
2021-10-27,Canada,563854,1380,560305,2169,29913559
2021-10-27,Australia,532906,10433,484777,37696,16550661
2021-10-28,USA,252902,7477,242635,2790,19414095
2021-10-28,India,132149,4669,93884,33596,7715498
2021-10-28,Brazil,624245,17572,599342,7331,5393530
2021-10-28,UK,909361,1947,894859,12555,22583529
2021-10-28,Germany,332614,2157,322799,7658,21327745
2021-10-28,France,563171,8433,556350,-1612,43052656
2021-10-28,Russia,843884,16150,794447,33287,15827135
2021-10-28,Japan,9030,12891,-36909,33048,46036289
2021-10-28,Canada,881149,17346,871819,-8016,2403904
2021-10-28,Australia,375181,11512,364732,-1063,33926868
2021-10-29,USA,992406,5258,968461,18687,21409220
2021-10-29,India,308376,14303,306456,-12383,37769238
2021-10-29,Brazil,220653,17137,195287,8229,23080375
2021-10-29,UK,129911,13887,93709,22315,31015282
2021-10-29,Germany,448438,1412,404583,42443,37405107
2021-10-29,France,404020,17247,354373,32400,707626
2021-10-29,Russia,125272,12763,79379,33130,35310877
2021-10-29,Japan,640160,8918,592120,39122,30813569
2021-10-29,Canada,767766,11475,726012,30279,11472437
2021-10-29,Australia,180728,11408,166689,2631,32041201
2021-10-30,USA,85014,14876,57376,12762,16230743
2021-10-30,India,545744,14526,513566,17652,22873022
2021-10-30,Brazil,345252,17453,320451,7348,48914005
2021-10-30,UK,481229,11926,440453,28850,4427302
2021-10-30,Germany,540980,7761,513555,19664,38035657
2021-10-30,France,569660,5632,550574,13454,46008350
2021-10-30,Russia,233720,10537,205439,17744,34157235
2021-10-30,Japan,200595,5577,163903,31115,749343
2021-10-30,Canada,952649,11298,932524,8827,48328025
2021-10-30,Australia,712413,15700,673021,23692,15402363
2021-10-31,USA,336622,11820,297755,27047,10187581
2021-10-31,India,544480,11547,520002,12931,33686178
2021-10-31,Brazil,648755,16476,626268,6011,39382189
2021-10-31,UK,710845,19619,667415,23811,17118976
2021-10-31,Germany,135154,3364,111256,20534,33083421
2021-10-31,France,330728,14865,306801,9062,37342925
